ID_transaccin,Monto,Orden,Recurrente,Origen,Fecha_de_operacin,Score,Estado,Reembolsos,Contracargos,ID_cliente,Canal_de_pago,Token,Tipo_de_tarjeta,Dispositivo,ID comercio,Fecha_devolucin,Fecha_contracargo,Respuesta_de_banco,Email_score,das_prim_correo,Dominio,Regla_nivel_normal,Regla_nivel_medio,Regla_nivel_alto,Accin
tr1ywhcmn8z7capynvej,"$3,000.00",304667,FALSE,API,1/20/20 20:07,37,Riesgo de fraude,,,1,,668e3206858960391ef37221596916b12f3c1f20e1b2518c855807427e9157a5,DEBIT,8c4cfe87e1f206dd07304428dbbf839a,1,,,,92,2029,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trdq4hgbsxhotdqb3ph7,"$2,000.00",304550,FALSE,API,1/20/20 8:16,47,Riesgo de fraude,,,1,,7812f83d3327fada50039740741cf5d77d1a60ff7abb0aa27814a008d152d88e,DEBIT,,1,,,,454,169,outlook.com,Aceptada,Aceptada,Riesgo de fraude,
tryfurnu0pfkjqdcg7uy,$500.00,304614,FALSE,API,1/20/20 15:10,52,Riesgo de fraude,,,7,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,8d7eaf3b0d02d05f4ab3851ec57d2531,1,,,,89,2264,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr7esjxaog6v8rhmdojk,$100.00,304610,FALSE,API,1/20/20 14:42,48,Riesgo de fraude,,,6,,c307db5a8be98b0eb9d3ccebb83c0b58d95bf8b526ad9d039da4d35673128db0,DEBIT,,1,,,,69,3760,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trjsanardleq2difwayo,"$5,000.00",304619,FALSE,API,1/20/20 15:35,70,Riesgo de fraude,,,6,,5ad0f426454fdaabba42136c0c97d47ec9742e975bd4848307671e6b1d5ce1a6,DEBIT,,1,,,,488,41,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trxws2p4qosydyrfvn5j,$200.00,304623,FALSE,API,1/20/20 15:46,39,Aceptada,,,2,,0ddc09de1e572e3bd2f53b394d3d200c0bc135fd27c9b45a7223c2e9d48ef225,DEBIT,,1,,,Aceptada,10,794,gmail.com,Aceptada,Aceptada,Aceptada,
tr6wrnhlch9gmzo67p5d,$150.00,304677,FALSE,API,1/20/20 21:56,50,Aceptada,,,8,,d99333c6d349af4d908fcd7ca29a590a127654dd838ef7e5bfa27d74faf53e81,DEBIT,,1,,,Aceptada,10,4347,hotmail.com,Aceptada,Aceptada,Aceptada,
troqvjg54plygrm9pwms,"$3,000.00",304671,FALSE,API,1/20/20 20:31,42,Riesgo de fraude,,,8,,668e3206858960391ef37221596916b12f3c1f20e1b2518c855807427e9157a5,DEBIT,,1,,,,92,2029,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trjv7jwhpxvrxmpm23kq,$50.00,304707,FALSE,API,1/21/20 3:09,224,Riesgo de fraude,,,2,,05e4ce1f1935daae29b53974a4ae8d27fe7a356963c458a40b13dc017fa7e446,DEBIT,,1,,,,904,133,gmail.com,Aceptada,Riesgo de fraude,,
trbcrfiayjloux3tzswx,$300.00,304702,FALSE,API,1/21/20 1:50,204,Riesgo de fraude,,,1,,c6c594da917d93dda54ef45dbcd1650b88ee0689131675e9afd89dce1ae2a64e,DEBIT,,1,,,,56,4749,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trlhbcyh1d3gj9owirx5,"$3,000.00",304703,FALSE,API,1/21/20 2:03,38,Riesgo de fraude,,,6,,7812f83d3327fada50039740741cf5d77d1a60ff7abb0aa27814a008d152d88e,DEBIT,,1,,,,454,170,outlook.com,Aceptada,Aceptada,Riesgo de fraude,
trh3kwduhuci2euvoyl0,"$1,350.00",304695,FALSE,API,1/20/20 23:57,270,Riesgo de fraude,,,3,,a120f9fb050c510c4aec845aa390af2c4e3df98ea42a83f0915493bd29684471,DEBIT,,1,,,,464,131,outlook.com,Riesgo de fraude,Riesgo de fraude,,
trcek1966ibz1buyupgw,$85.00,304727,FALSE,API,1/21/20 11:29,43,Aceptada,,,10,,90eb7d2968be1c3b8574dbedcf9213b9d19f96e2c8bcd159987fa26afcd9b5ff,DEBIT,,1,,,Aceptada,70,3714,hotmail.com,Aceptada,Aceptada,Aceptada,
trdbpvblx6y087oqfo58,$200.00,304730,FALSE,API,1/21/20 12:18,46,Aceptada,,,9,,e922de8bf94d3f869b2e99106cd10e8c3718f2d95d352304744ee5b0397235cb,DEBIT,e2d7eaf3ae0dd91b5f0c3edf30e9a2c3,1,,,Aceptada,500,133,gmail.com,,,,
trwgdb1zi6udqs4usud8,$30.00,303616,FALSE,API,1/15/20 17:51,62,Riesgo de fraude,,,7,,3d6c7ae00dbeee11d9c5ecd6b128c109a57d86b62133d3ad859c016c3ff564eb,DEBIT,,1,,,,500,0,outlook.com,Aceptada,Aceptada,Riesgo de fraude,
trlt6ae330zujxhwzgee,$100.00,303666,FALSE,API,1/15/20 22:40,37,Aceptada,,,10,,1621adb1523cdb3fb6091e7d889006f6e9fcb07e83124207002ccb2cd34015a8,DEBIT,,1,,,Aceptada,76,3242,hotmail.com,Aceptada,Aceptada,Aceptada,
trkueq6ahunq5sum7byq,$250.00,303676,FALSE,API,1/15/20 23:26,48,Aceptada,,,3,,c81b0c4980bee103e483cd9f6935794f9d82088305ce604966cae302a84989e6,DEBIT,32cd4be21d981d64f054666bc1c7d754,1,,,Aceptada,67,3973,hotmail.com,Aceptada,Aceptada,Aceptada,
trnumpwg4u9jo3kdyulx,$50.00,303689,FALSE,API,1/16/20 2:17,82,Riesgo de fraude,,,1,,e25e3c831a5103278c912235bcf62074832131528d34643a94def35c634eed3a,DEBIT,,1,,,,490,36,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trgen68ivyn7scb8x2hp,$80.00,303681,FALSE,API,1/15/20 23:51,48,Aceptada,,,7,,08f36cbb8ff2db5d2487afdf8ed64f37c31322000772f55171fb26a1b6fe59b5,DEBIT,,1,,,Aceptada,168,639,gmail.com,Aceptada,Aceptada,Aceptada,
trg1wehhkrecuzwebsfc,$200.00,303694,FALSE,API,1/16/20 4:07,49,Riesgo de fraude,,,5,,6efc4a28d7ac11e26fe39e1db06e03fc4870838a0b03d0a5d1c6a925a859ca32,DEBIT,,1,,,,709,0,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trdaadgbgc733niuejbg,$94.00,303708,FALSE,API,1/16/20 10:10,81,Aceptada,,,6,,aa497dbd836d0b915baeb9538373a90c10d71bed3f311bfb2e6878578206c46d,DEBIT,,1,,,Aceptada,87,2423,gmail.com,Aceptada,Aceptada,Aceptada,
trby31tzh44kvi1kmwgo,$500.00,303703,FALSE,API,1/16/20 8:50,58,Riesgo de fraude,,,10,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,8ff3ca2edac6f33d1c7b3fc41df1994b,1,,,,89,2260,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trdv0f9jzp9sb2kcofvt,$500.00,303706,FALSE,API,1/16/20 9:38,60,Riesgo de fraude,,,2,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,8ff3ca2edac6f33d1c7b3fc41df1994b,1,,,,89,2260,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tromvhc1tomihyj9s9hy,$400.00,303587,FALSE,API,1/15/20 13:55,58,Riesgo de fraude,,,9,,6a8af9257622004349fe39b34d5dd77fee80f60d8e715b8d6bcbe1bcafbd2c67,CREDIT,26d3f6bedf51344c13d706c7596ef0cf,1,,,,89,2259,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tryqivw8gutcx2fjmzfq,$400.00,303586,FALSE,API,1/15/20 13:53,58,Riesgo de fraude,,,7,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,26d3f6bedf51344c13d706c7596ef0cf,1,,,,89,2259,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trkevrfgg3bcpqykil8k,"$1,000.00",303607,FALSE,API,1/15/20 16:13,70,Riesgo de fraude,,,3,,5be33328a35647123772cf0084a365d454fd011e0b8ea8a38d12dd65317faa6c,DEBIT,,1,,,,142,839,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trits2dl5hksosd0gkze,$100.00,303599,FALSE,API,1/15/20 15:20,51,Riesgo de fraude,,,8,,ca80765f9225dee80927f9f2e135e3ed3e585283a6bf06ab7054af897c4f7037,DEBIT,,1,,,,127,1292,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trkaeiwaduus1w94p8yb,$200.00,303598,FALSE,API,1/15/20 15:19,204,Riesgo de fraude,,,4,,c6c594da917d93dda54ef45dbcd1650b88ee0689131675e9afd89dce1ae2a64e,DEBIT,,1,,,,57,4743,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trijaejlxqjekqlacxdy,$300.00,303642,FALSE,API,1/15/20 20:39,58,Riesgo de fraude,,,9,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,6a56d04e4d34b495461ab90db9514355,1,,,,89,2260,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
triejuyvv3pwepnpe0cj,$500.00,303621,FALSE,API,1/15/20 18:37,58,Riesgo de fraude,,,2,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,6a56d04e4d34b495461ab90db9514355,1,,,,89,2260,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trmeqgtmf3keywbwfylw,$50.00,303636,FALSE,API,1/15/20 20:01,79,Riesgo de fraude,,,1,,261a58b3871d883b1a25d19e0c59c0abd12880a0fb458d05b726750c61c0f671,DEBIT,,1,,,,208,412,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trqtahfqjtl6xplwj169,$100.00,303644,FALSE,API,1/15/20 21:06,35,Riesgo de fraude,,,0,,23aa1dfdcc44c7e302897b52faacb94e1944b63280e1d127c68ae57dc2bf16fe,DEBIT,,1,,,,258,412,icloud.com,Aceptada,Aceptada,Riesgo de fraude,
trenmcwsbw8vqxbuecfl,$400.00,303649,FALSE,API,1/15/20 21:27,58,Riesgo de fraude,,,4,,6a8af9257622004349fe39b34d5dd77fee80f60d8e715b8d6bcbe1bcafbd2c67,CREDIT,6a56d04e4d34b495461ab90db9514355,1,,,,89,2260,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trvzfatntk1alzfwgge3,$100.00,303654,FALSE,API,1/15/20 21:49,37,Aceptada,,,2,,13c140fae9dd66a626ef2d135ecb2d022dc82107a94412b34182083de23c9c34,DEBIT,269eeb9b08f11620ec670c5e94da9f34,1,,,Tarjeta sin fondos,500,0,gmail.com,,,,
troorlgmcz0ie0pmu1pj,$70.00,303736,FALSE,API,1/16/20 16:25,34,Riesgo de fraude,,,1,,aaa148eab25877e91ee88dfaf345b1d4a3a4d453cbaba3704097d93708c759f7,CREDIT,3b9d41f7ff8a3065cc4254a3284eb6db,1,,,,138,906,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trany25gxoghpolxmwox,$200.00,303740,FALSE,API,1/16/20 16:37,47,Aceptada,,,8,,602b0e76c938bc5fd4ff5d309e94ca4b7e7ca0e37a25636756cea0957bed3964,DEBIT,,1,,,Aceptada,116,1219,gmail.com,Aceptada,Aceptada,Aceptada,
trlrgs0xxek2bmvo4sfa,$50.00,303751,FALSE,API,1/16/20 17:38,49,Aceptada,,,3,,4fce1f7033d51ee548b521756e2967229c6dddab2fd5582c0b8e3ad5c31af793,DEBIT,7e0446c5f072c1018a42a0612ec654d8,1,,,Aceptada,491,33,gmail.com,,,,
trexqlerfa5cxovryb8j,$100.00,303712,FALSE,API,1/16/20 11:52,52,Aceptada,,,3,,942264dba5a14d3d780d73fd01e89d8c80a467fe30d6a04af6c4cc6bc538a486,DEBIT,,1,,,Aceptada,66,4027,hotmail.com,Aceptada,Aceptada,Aceptada,
trz7zexrbsmwvni4q5wg,"$1,000.00",303715,FALSE,API,1/16/20 12:22,31,Riesgo de fraude,,,8,,f9f5e1f3be369d1596fb995589440d001c8116efa236fc66cae337de05e65920,DEBIT,,1,,,,490,36,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr1jnoi6tdafbxevfp8p,$70.00,303721,FALSE,API,1/16/20 13:29,60,Riesgo de fraude,,,8,,ff04930f8b2d8c0f12162d46a1801def378b2219ea8829d3ae6f3d9758b7df30,DEBIT,,1,,,,154,721,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trho1pw0or2hiyz4qx5e,$100.00,303571,FALSE,API,1/15/20 11:34,54,Aceptada,,,4,,6f08a7dbb9fc21cf46be19e67f4f1e466eec9d9c9c15de6fdd75563a0791dba4,DEBIT,,1,,,Aceptada,500,0,hotmail.com,,,,
trtsvmkmtdbsziaym5rv,$500.00,303554,FALSE,API,1/15/20 8:11,93,Riesgo de fraude,,,9,,6a8af9257622004349fe39b34d5dd77fee80f60d8e715b8d6bcbe1bcafbd2c67,CREDIT,,1,,,,89,2259,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trgrqrzjcb6gjcqcdzhi,"$4,000.00",304778,FALSE,API,1/21/20 18:39,72,Riesgo de fraude,,,2,,49e6d2c526e9561576257a746d71589eed7d8974741c77e0eea41167a5f9f269,DEBIT,,1,,,,215,374,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trejenzvgodpfon6xsdp,$600.00,304907,FALSE,API,1/22/20 9:51,61,Riesgo de fraude,,,8,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,ce4ce4fc0183054da34a0d97d8e94a9f,1,,,,89,2266,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trkpsekrrp1pickioo4x,$300.00,304899,FALSE,API,1/22/20 7:50,81,Riesgo de fraude,,,10,,b0c4c9e02d4ab8e0b2ec22aad0759ab3f962f7f9c0dc3507759ecea0d7339ee8,CREDIT,e12a239b69d95ffbdf7ba59febb051d8,1,,,,164,1002,live.com,Aceptada,Aceptada,Riesgo de fraude,
trxftr6h7qm5mhxbbyf7,$400.00,305092,FALSE,API,1/23/20 10:45,36,Aceptada,,,5,,71dae1b8b99a838c9e49760abbe7339df4ed22f430f8223e3fce9a5a3498385c,DEBIT,baf039377d3d082ef444c5bd23f39cce,1,,,Aceptada,65,4060,hotmail.com,Aceptada,Aceptada,Aceptada,
trqcpqgpcge77hfkodfq,"$8,000.00",305102,FALSE,API,1/23/20 12:23,60,Riesgo de fraude,,,8,,110519736509a2af40c7783981537f367492e1590446c5fd330643f30fa20b79,CREDIT,,1,,,,98,1534,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trv5h5psjs30kizhewhe,$200.00,305108,FALSE,API,1/23/20 13:18,0,Aceptada,,,8,,fd58e104d2b225310e270f4cc68ebcbcabd0f6c73d1af74fc3466aadf5adc1d8,CREDIT,,1,,,Aceptada,,,,,,,ALLOW
trcibabihqjed3mnvklb,$400.00,305117,FALSE,API,1/23/20 14:37,78,Riesgo de fraude,,,10,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,e91f2caddcb1f277728449e41a071e8b,1,,,,89,2267,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tryv1khjgfo514noi4ta,$600.00,305128,FALSE,API,1/23/20 15:26,47,Aceptada,,,1,,20421e4184c74b7417053626656a47d6191e89eb26ac55f57537db8067126954,DEBIT,,1,,,Aceptada,207,419,gmail.com,Aceptada,Aceptada,Aceptada,
tr1o2mgo9okfqqaq0rj9,$170.00,304812,FALSE,API,1/21/20 22:06,70,Riesgo de fraude,,,9,,cc1d350056884b80dfd0e62a3596d0bd430d1b66d959a74dae2f41401cd75aab,CREDIT,abcab04c39a746a5fa1467992616eec0,1,,,,709,16,me.com,Aceptada,Aceptada,Riesgo de fraude,
trvhmwk6epv4tgytqtyy,$170.00,304813,FALSE,API,1/21/20 22:08,63,Riesgo de fraude,,,10,,cc1d350056884b80dfd0e62a3596d0bd430d1b66d959a74dae2f41401cd75aab,CREDIT,abcab04c39a746a5fa1467992616eec0,1,,,,709,16,me.com,Aceptada,Aceptada,Riesgo de fraude,
tricoqkemd8pfczwdqje,$50.00,304811,FALSE,API,1/21/20 22:05,43,Aceptada,,,1,,90eb7d2968be1c3b8574dbedcf9213b9d19f96e2c8bcd159987fa26afcd9b5ff,DEBIT,,1,,,Aceptada,70,3715,hotmail.com,Aceptada,Aceptada,Aceptada,
trzkhcsngebksb61dbi2,"$1,000.00",304922,FALSE,API,1/22/20 13:11,51,Aceptada,,,4,,6c818b01811559dba53c119d5ead9b883af5ba59978e53a787d0236ad7926fc8,CREDIT,cb05eb00b477d9be4eed149f84e10b98,1,,,Aceptada,166,651,gmail.com,Aceptada,Aceptada,Aceptada,
trcmayamugnntoro38ux,$150.00,304935,FALSE,API,1/22/20 14:18,96,Riesgo de fraude,,,8,,947260e23bf5bd50f035b26cb356e14f1034bf0cae3f54347fa566b1b50f3a38,DEBIT,,1,,,,490,35,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trbbvxuwardt0vjkhr5g,$50.00,304939,FALSE,API,1/22/20 14:36,37,Aceptada,,,5,,9dc60809f8ca7d7de87a403f6319c55122585838626fef3224e4c66c655ad89d,DEBIT,e7844693ef2d506dfa4f59447bb56449,1,,,Aceptada,145,795,gmail.com,Aceptada,Aceptada,Aceptada,
trtav31fyjagpmmi59w3,$400.00,304940,FALSE,API,1/22/20 14:36,34,Riesgo de fraude,,,8,,207b5aba7428efa106d1ac7710c324e447cbb725857a50e197c118340dba613a,DEBIT,,1,,,,87,2412,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
tryz8d3mhfrebldnedqk,$50.00,304946,FALSE,API,1/22/20 15:27,49,Aceptada,,,1,,008644c41d05ede297f31ac95179cfff2e3cade1e339f9d8412260a8cba6d126,CREDIT,e1a48690b24f6be333e4b4ad7fd2e74a,1,,,Tarjeta declinada,500,84,hotmail.com,,,,
trxebum48obhaunmnbqh,$250.00,304833,FALSE,API,1/21/20 23:07,39,Aceptada,,,7,,373b93c11fa7d4c3614ddf36d279b042fc85608490ef5b9fec7f78795c45096b,DEBIT,,1,,,Aceptada,500,0,gmail.com,,,,
trs4zolukzymmtvscces,$250.00,304828,FALSE,API,1/21/20 22:58,47,Aceptada,,,8,,1a07c9df41b19ec50f0503985159a14696524ef5cc454cec0d2fac814ea9fd81,DEBIT,,1,,,Aceptada,189,519,gmail.com,Aceptada,Aceptada,Aceptada,
trtgvngavsgkh7wxny4c,$30.00,304790,FALSE,API,1/21/20 20:26,51,Riesgo de fraude,,,7,,ca80765f9225dee80927f9f2e135e3ed3e585283a6bf06ab7054af897c4f7037,DEBIT,,1,,,,126,1299,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trnlpynxn9jqfkequmh1,$30.00,304794,FALSE,API,1/21/20 20:35,55,Riesgo de fraude,,,6,,ca80765f9225dee80927f9f2e135e3ed3e585283a6bf06ab7054af897c4f7037,DEBIT,,1,,,,126,1299,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trtvd3zwvswxmifdkgkw,$500.00,304843,FALSE,API,1/21/20 23:39,51,Aceptada,,,8,,0f33383a164c33cec8ff067100df0c35bed96619f5da8273b34791b571fbaa22,DEBIT,,1,,,Aceptada,175,598,gmail.com,Aceptada,Aceptada,Aceptada,
tru5hwrr4yws4pecao6v,$170.00,304842,FALSE,API,1/21/20 23:26,64,Riesgo de fraude,,,0,,cc1d350056884b80dfd0e62a3596d0bd430d1b66d959a74dae2f41401cd75aab,CREDIT,abcab04c39a746a5fa1467992616eec0,1,,,,709,16,me.com,Aceptada,Aceptada,Riesgo de fraude,
trz60f7b2q3ittxmsxns,$170.00,304883,FALSE,API,1/22/20 1:24,75,Riesgo de fraude,,,3,,cc1d350056884b80dfd0e62a3596d0bd430d1b66d959a74dae2f41401cd75aab,CREDIT,,1,,,,709,16,me.com,Aceptada,Aceptada,Riesgo de fraude,
tre3xqfh91cxvgqsskwj,$500.00,304871,FALSE,API,1/22/20 0:52,69,Riesgo de fraude,,,9,,12ab9bfe83eea566f682160357bfb3ebf7f4a3cb5a3fc32d8eb9e0c45c66ced5,DEBIT,,1,,,,90,2195,hotmail.es,Aceptada,Aceptada,Riesgo de fraude,
trrqg627pex75cekjs9r,$500.00,304879,FALSE,API,1/22/20 1:19,65,Riesgo de fraude,,,8,,8cf83c5f6f7a9184bdd6e4b4695916b6e3f6462a16a2359bc54ae74347999d62,DEBIT,9c62eb433e71b03815abb61a0db2a349,1,,,,90,2195,hotmail.es,Aceptada,Aceptada,Riesgo de fraude,
trxdhjfveymjl0fgx1vn,$170.00,304873,FALSE,API,1/22/20 0:56,75,Riesgo de fraude,,,0,,cc1d350056884b80dfd0e62a3596d0bd430d1b66d959a74dae2f41401cd75aab,CREDIT,,1,,,,709,16,me.com,Aceptada,Aceptada,Riesgo de fraude,
trtisiycwhexnvioapf1,$200.00,304886,FALSE,API,1/22/20 3:06,44,Aceptada,,,5,,bd563bbdaa257cfbabb51eb91adbf78d46de9197d7404418a3a240e6551e87a2,DEBIT,623a606a87eca90621444945e0c7f42b,1,,,Aceptada,10,2478,gmail.com,Aceptada,Aceptada,Aceptada,
trbkgogdcccgmfoifpai,$100.00,304978,FALSE,API,1/22/20 17:41,55,Aceptada,,,6,,14fbb4aa006c74b4d22d3d5851f4d00c96ba856610fb535c56a0f34146178ca9,DEBIT,,1,,,Aceptada,137,914,gmail.com,Aceptada,Aceptada,Aceptada,
treb8bco3syybrztmexb,"$2,000.00",305006,FALSE,API,1/22/20 19:53,60,Riesgo de fraude,,,2,,27ec13f7d1af2314dbe98b164f2537cbcc42064bff783c52b4f7eb6601aa36c2,DEBIT,9c62ff77d2d53f29373ff0e1dc5eb036,1,,,,973,136,outlook.com,Aceptada,Riesgo de fraude,,
trmgfmnpaugytfuizina,$200.00,305011,FALSE,API,1/22/20 20:51,39,Aceptada,,,9,,d99333c6d349af4d908fcd7ca29a590a127654dd838ef7e5bfa27d74faf53e81,DEBIT,,1,,,Aceptada,10,4349,hotmail.com,Aceptada,Aceptada,Aceptada,
trszdlcsoqbvrqqrekqr,$55.00,305015,FALSE,API,1/22/20 21:05,43,Aceptada,,,8,,90eb7d2968be1c3b8574dbedcf9213b9d19f96e2c8bcd159987fa26afcd9b5ff,DEBIT,,1,,,Aceptada,70,3716,hotmail.com,Aceptada,Aceptada,Aceptada,
trgkuyt2c4x8hsfmgj7j,$500.00,305016,FALSE,API,1/22/20 21:08,251,Riesgo de fraude,,,7,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,7803b1ca9018dbe1f45cf2ce1d2b6a6b,1,,,,89,2267,hotmail.com,Riesgo de fraude,Aceptada,Riesgo de fraude,
trw4qgk3ioocktdwsv9l,$200.00,305022,FALSE,API,1/22/20 21:46,58,Riesgo de fraude,,,4,,68b04f8288381fab40314085fb6939bd3706e3e16fb28b0f7635d86d5ba61b66,DEBIT,,1,,,,500,39,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trg8lwunit6hrjrwfnbo,$500.00,305017,FALSE,API,1/22/20 21:22,78,Riesgo de fraude,,,7,,6a8af9257622004349fe39b34d5dd77fee80f60d8e715b8d6bcbe1bcafbd2c67,CREDIT,7803b1ca9018dbe1f45cf2ce1d2b6a6b,1,,,,89,2267,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr0zauyqyn5ts4ozh8mb,$350.00,305025,FALSE,API,1/22/20 22:18,30,Riesgo de fraude,,,10,,207b5aba7428efa106d1ac7710c324e447cbb725857a50e197c118340dba613a,DEBIT,7d6158e84c1a33f75918bc894791f0ff,1,,,,87,2413,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
trp8ksbczouzhjgzseno,$200.00,305134,FALSE,API,1/23/20 16:24,42,Aceptada,,,5,,85b007b1db4da7b51730aee24feea0b210397dcb92f3f83cbbe7424e65798e5a,DEBIT,,1,,,Aceptada,107,1353,hotmail.com,Aceptada,Aceptada,Aceptada,
trnkbfyivfz8f9dw4zcr,$500.00,305152,FALSE,API,1/23/20 18:34,51,Aceptada,,,6,,0f33383a164c33cec8ff067100df0c35bed96619f5da8273b34791b571fbaa22,DEBIT,,1,,,Aceptada,175,600,gmail.com,Aceptada,Aceptada,Aceptada,
trarkznu2poqcvr6e0me,"$1,000.00",305141,FALSE,API,1/23/20 17:52,31,Riesgo de fraude,,,2,,f9f5e1f3be369d1596fb995589440d001c8116efa236fc66cae337de05e65920,DEBIT,,1,,,,488,43,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trdsdivwgzztutdpx5gz,$200.00,305140,FALSE,API,1/23/20 17:06,59,Riesgo de fraude,,,3,,68b04f8288381fab40314085fb6939bd3706e3e16fb28b0f7635d86d5ba61b66,DEBIT,,1,,,,500,39,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tryfzr04k2lh6nav63k5,"$1,000.00",305150,FALSE,API,1/23/20 18:13,31,Riesgo de fraude,,,6,,f9f5e1f3be369d1596fb995589440d001c8116efa236fc66cae337de05e65920,DEBIT,,1,,,,488,44,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trnadmvwlpqfrtj9or2f,$200.00,305156,FALSE,API,1/23/20 18:55,43,Aceptada,,,2,,790cf9c55cbc2d8258a26443784d791a5b331242fba97f14b5cc46385e387c83,DEBIT,,1,,,Aceptada,68,3839,hotmail.com,Aceptada,Aceptada,Aceptada,
tr1btrlcfbwdnbba3s3z,$80.00,305154,FALSE,API,1/23/20 18:47,35,Aceptada,,,6,,9dc60809f8ca7d7de87a403f6319c55122585838626fef3224e4c66c655ad89d,DEBIT,380068fd7341233f90da2a273f8ebd14,1,,,Aceptada,145,797,gmail.com,Aceptada,Aceptada,Aceptada,
tri220wmqlm8paisfxlf,$250.00,305158,FALSE,API,1/23/20 19:35,41,Aceptada,,,8,,790cf9c55cbc2d8258a26443784d791a5b331242fba97f14b5cc46385e387c83,DEBIT,16fe3b74e7a6dcbcebbc91ae92692b67,1,,,Tarjeta declinada,68,3839,hotmail.com,Aceptada,Aceptada,Aceptada,
trhwldfrckwvfaelaxq3,$555.00,304764,FALSE,API,1/21/20 17:32,52,Aceptada,,,8,,074650c6ebd7de770059f9b1e29e7335d1fbc82a798d78a02a1c52ea93382fe2,DEBIT,,1,,,Aceptada,258,413,outlook.com,Aceptada,Aceptada,Aceptada,
trdypjjwkueoth9sjgps,"$2,500.00",304770,FALSE,API,1/21/20 18:12,66,Aceptada,,,8,,dd301e0d31178adfd965f339cfdd1e3ecdce086fef56f3bf80fb6da798894c86,DEBIT,,1,,,Aceptada,212,386,hotmail.com,Aceptada,Aceptada,Aceptada,
tr1myed4w9reurhfdaeo,$100.00,305097,FALSE,API,1/23/20 11:44,40,Aceptada,,,6,,60e6a38be65894fef78797ac222d47888d723688c33a9c86c4828b81d51b2eef,DEBIT,63d3a82cc1afc40cb67bebed438f062e,1,,,Tarjeta declinada,83,2705,hotmail.com,Aceptada,Aceptada,Aceptada,
trwdjwkei5ab04yzt8iv,$350.00,305088,FALSE,API,1/23/20 10:24,78,Riesgo de fraude,,,3,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,b02c8a03a22be7124e21a0d74de500ca,1,,,,89,2267,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
